0.010000	0.009605	0.009145
0.010000	0.029599	0.009265
0.010000	0.089554	0.009096
0.020000	0.116992	0.021186
0.010000	0.144402	0.009098
0.010000	0.155193	0.025914
0.020000	0.192339	0.018844
0.010000	0.229978	0.009727
0.010000	0.250866	0.009165
0.010000	0.270855	0.009162
0.020000	0.019424	0.037459
0.010000	0.049583	0.009521
0.010000	0.069574	0.009636
0.010000	0.099392	0.045461
0.010000	0.164353	0.008194
0.020000	0.141695	0.052643
0.010000	0.220983	0.027585
0.010000	0.240904	0.026474
0.010000	0.260880	0.026471
0.010000	0.290838	0.009176
0.010000	0.009511	0.065743
0.010000	0.039199	0.059977
0.020000	0.059409	0.037849
0.010000	0.088047	0.029014
0.020000	0.094582	0.084198
0.010000	0.170220	0.039089
0.010000	0.209123	0.043675
0.010000	0.230932	0.044923
0.010000	0.250891	0.043774
0.010000	0.280856	0.026469
0.010000	0.026853	0.075683
0.010000	0.082808	0.056611
0.010000	0.048737	0.077524
0.010000	0.112727	0.060336
0.010000	0.123991	0.076859
0.010000	0.187990	0.048512
0.020000	0.218400	0.072172
0.010000	0.267062	0.063421
0.010000	0.270874	0.043792
0.010000	0.290857	0.043750
0.010000	0.009562	0.085725
0.010000	0.026898	0.095666
0.010000	0.065825	0.067152
0.020000	0.130956	0.109145
0.010000	0.144615	0.082462
0.010000	0.171000	0.059059
0.010000	0.188630	0.068493
0.010000	0.247062	0.063368
0.020000	0.280581	0.092120
0.010000	0.290160	0.063713
0.010000	0.009627	0.105717
0.010000	0.046798	0.097408
0.010000	0.065005	0.089145
0.010000	0.081433	0.111157
0.010000	0.158358	0.096966
0.010000	0.164063	0.077805
0.020000	0.188297	0.098485
0.010000	0.236978	0.095706
0.010000	0.252130	0.082687
0.010000	0.290194	0.120527
0.010000	0.009873	0.125703
0.010000	0.035332	0.113788
0.010000	0.061451	0.110979
0.010000	0.101289	0.113427
0.010000	0.110863	0.131414
0.010000	0.159935	0.116894
0.010000	0.197479	0.127039
0.010000	0.218060	0.102160
0.010000	0.235780	0.115654
0.010000	0.254049	0.106113
0.010000	0.028631	0.132625
0.010000	0.050003	0.127373
0.010000	0.070992	0.128543
0.010000	0.129458	0.139100
0.010000	0.148622	0.133382
0.010000	0.177491	0.126461
0.010000	0.216856	0.122112
0.010000	0.231914	0.135270
0.010000	0.268746	0.119674
0.010000	0.278799	0.136956
0.010000	0.009944	0.145697
0.010000	0.039991	0.149079
0.010000	0.059553	0.144941
0.010000	0.090888	0.130492
0.010000	0.143994	0.152836
0.010000	0.166180	0.142950
0.010000	0.186983	0.144059
0.010000	0.211440	0.141358
0.010000	0.250915	0.128717
0.010000	0.266553	0.152762
0.010000	0.023503	0.160394
0.010000	0.067812	0.163153
0.010000	0.079455	0.146894
0.010000	0.100073	0.148253
0.010000	0.118564	0.155868
0.010000	0.175672	0.160551
0.010000	0.200943	0.158379
0.010000	0.226498	0.154519
0.010000	0.247051	0.148337
0.010000	0.290068	0.153474
